text,emoji,emoji_id
ice cream is all i can tolerate, 😋,98
for real man not cool at all, 🙄,70
if anyone is out today and wants to give me a ride into ballardmy car is dead again httptwurlnlddb, 🚗,60
lalalalaaaa i have a virus tear tearrr well my computer has a virus running scan grrr, 🤒,19
im excited not sure if i will make the party friday night or night depends on when we leave, 🤔,1
fashion show production has always been my passion so its way more beneficial on both ends for me to go with that, 🎉,15
grr internet is screwing up, 🤬,3
heading back to work left work early yesterdayhoping with gm bankruptcy i dont lose my job doing roadside, 🤞,21
still cant get jonas bros ticketsdreading facing my niece later on i can see the tantrum now hope they put on another gig in dublin, 😬,46
gutted i was sick last night i slept like hours so why do i still have huge bags under my eyes eh that sucks, 😩,12
im finally back in peoples lives, 🤗,23
it was his bday n i jus coodnt say no n i havnt rode a bike n evern i never will again, 🤦,35
hates the waiting wish i hadnt have been told til after now, 🤬,3
httptwitpiccomiihy serendipity with sammy, 🤗,23
aww tell me about it its just not the same hope you have a better day, 😔,7
i had a wired dream last night it was scary, 😱,0
exams today on the bright side we have half days, 🤗,23
miss you already sami, 😢,16
jersey folk know the truth i guess lol, 🤔,1
started playing sims again i missed them so muchly, 😍,51
creating a qq account or what, 🤔,1
is it still green though, 🤔,1
ok been waiting for three hours now maybe not meant to be, 🤔,1
lol of course not, 😆,29
just walked into the babygate on my way upstairs well thats another bruise added to my collection, 😣,44
hey whoo i have that uke but in purple theyre wicked amandapalmer live gt httpustreamqrf, 🎸,66
just left olive garden and now were stuck in traffic, 🚗,60
godam head why do you have to ache oww fb, 🤕,17
tv on mute cause its boring but then ipod with speakers on timer now thats how its done, 🤗,23
i really wanna go to a concert but thatll probably never happen since they dont come to hawaii amp i cant go anywhere else, 🤞,21
is working till gym watching kick some butt go sox, 💪,45
fate rarely calls up at a moment of our choosing, 🤔,1
stupid twitter told me to reply with quotleave to stop her messages and i got soo sad ill never let go jack, 😢,16
cleaningi need a maid, 🧹,87
doug boring day without your xbox, 🙁,55
work work and more work, 💪,45
aww thanks hug i really like the robot tho its pretty detailed and i like the color httpktmlnetmiscxmov, 🤗,23
yay my photo shows up now, 🎉,15
lucky i still want those blue ones, 🤩,31
it sounds like tiananmen square today, 🙏,5
made me miss london hahahaha, 😢,16
i cant get this essay to start, 🤔,1
ohh poor cuddy not good not good, 😔,7
im with my friend jesica yet again we r bffls and we can never be seperated, 🤝,2
i hit a raccoon and cried a little, 😭,8
got an exam soon, 😰,79
httpisgdqj scum reported yesterday that shes leaving show to finish her doctorate fair play but will miss her, 🤓,63
tummy ache, 🤕,17
whoa either you up really early or still awake i guess the latter, 😴,10
i wonder why shes like that i dont know her lol judging me as if she knows me shes pathetic really lol, 😒,81
so nice to finally meet u thanks for comin out i had fuuuunnnn, 😃,27
evening afternoon andgood day tweeples lovely but weirdy day spent most of the st half in bed had almighty headache in face, 🤕,17
one tree hill will be better with lucas and peyton, 🤗,23
awww yeah me too bcuz i never get to see u in orlando hahaha, 😞,53
yes and theyre normally the cheesiest most annoying songs out, 🙄,70
eeeeeeee omg i ate so much today, 😋,98
is actually going to miss wallyworld esspecially merdina thankyou love for making my shift hillarious, 😂,9
final exams are over all we need to do now is relax and chill, 🤩,31
it may not be until early next week that my ac at my house gets fixed, 🤞,21
oh good glad you enjoyed it, 😊,25
oh well thats actually really convenient and helpful thank you twitter and jennie, 🤗,23
my computer isnt working soo well so i wont b able to tweet a while soo just text me, 🤕,17
is excited about taylor swift on wednesday, 😁,22
yep even without bags yeah it was but it has changed now, 🤔,1
yes my mom is still gone, 😔,7
i sure hope your boss let you sleep past this is what i woke up to httpyfrogcomeiojbj, 😴,10
i hate car washing, 🤬,3
finally trying beanstalk for real bang, 🤩,31
if your looking for some visual stimulation httpitsmanderstumblrcom, 🤔,1
im hoping to go to myrtle beach i havent been since high school, 🤩,31
school starts in the morning quotsummer breakquot was not very long, 🤦,35
lol thats a very interesting interpretation of my icon, 😃,27
wow followers thanks, 🙌,41
httptwitpiccomgw in red my girl she s dreamin about pirates vampires n ninzya tortules, 🤩,31
school is finally over but goosh im gonna miss my classfriends next year high school here i come, 🤗,23
hours and counting nice mac btw, 🤗,23
my lips are chapped, 🤕,17
man today was such a long day no fun, 🤯,50
just wants to get it over and done with i miss working, 🤔,1
just saw the hangoverreally inspirational material there in all seriousness though it was pretty funny almost as good as eurotrip, 😂,9
rain makes cars angrystuck in traffic, 🤬,3
motel s do not have shampoos or conditioners no blow dryers either, 🤦,35
that blows, 😲,92
damn everytime i see a movie with bernie mac in it i just go into this state of depression why did he had to go, 😢,16
reliving every moment from years ago with every news report out of iran l cant be too good for the baby, 😢,16
why, 🤔,1
still nothng for me i stayed up till am hoping for it, 😔,7
httptwitpiccomsaso the last day as high schoolers we all sang hsm songs that day i remember that night the msn convo we al, 💔,42
i just signed up to twitter after watching alan carrs new programme, 🤩,31
is bored to tears, 😩,12
ang immunologi you have no idea man, 🤔,1
i dont want to update because it means i will have updated times when right now its on i think i have ocd, 🤔,1
im getting tired workout golf baseball grilling and going out thats a lot in a day lets see if i can make it, 🤔,1
af now hrs late into paris doesnt look very good, 🤦,35
kitty had glomerulonephritis and was in chronic renal failure, 😔,7
just to clarify i am not moving out of my manhattan apartment malibu is just a nd home for when im in la, 🏡,32
leaving to bamboozle soon, 🤔,1
httptwitpiccomvhle new entertainment set woot woot and yes im watching jonas on disney channel, 🤩,31
you mean this one because that is how i feel also the exhausted face if we have one of those, 😩,12
i follow because she finds the most disturbing pictures and links to share followfriday, 🤯,50
days no internet cor, 🤦,35
i cant sleep fuck my life, 😩,12
follow them two has a fake that has more followers lol and the other is my best friend, 😊,25
followfriday the quotquot dream team, 🤝,2
sometimes one beer isnt enough, 🍻,69
toothaches suck, 😖,13
yummmm i would have to say no re the a day sorry dood i was hoping the new aussiebum was pants, 🤔,1
yay so you wanna start pleaaaaaase, 💃,93
yea pointless update for facebook, 🙄,70
taking the sat tomorrow, 🤞,21
argh new iphone update blocks out the jailbroken apps goodbye free apps and gameboy roms, 🤬,3
i thought you would win fabulously have some bots on her side, 🎉,15
httpdiggcomdtwj sad i was rootin for her, 😔,7
hmm confused, 🤔,1
what makes it worse is that cops do not enforce the law w these morons at least they dont here dont even show up, 🤬,3
i guess its one step forward obama elected two steps back majority of americans now antichoice httptinyurlcomozwh, 🙁,55
this is why you need to not be over in the old world i misses hanging out and being awkward with you, 😭,8
kk yeeeeeboyeeeeee hahaha im saying didnt i ask you, 😆,29
good mornin pips, 🌞,26
humanities doing reflection i love pak nanang, 🤔,1
no kidding we are strong army of tweeting conservatives tcot, 💪,45
wtf why cant you come race with us ughh wheres your road race at on sunday, 🤔,1
getting mac fixed keyboard and mouse wont work, 🤔,1
i know i was so excited with the weather report todaythen we didnt get anything, 😡,36
i need to get some sleep but after the last few hours at the computer i dont think my back will let me, 🤕,17
feeling really nauseous been sitting in the bathroom, 🤢,20
that hurt max httpmylocmeq, 🤕,17
you should have dared him to burn his car too nothing impresses chicks more, 🤔,1
haha youre crazy im at the gym right now, 🤪,14
celebrating our fake anniversary via street fair food, 🎉,15
pick up runs dont think thats really possible more like smear, 🤔,1
i hope its just cover to cover of button, 🤞,21
have to take a break my hand feels broken only more pages left only, 🤕,17
