text,emoji,emoji_id
totally sux seems like windows live messenger is also going down i use hotspot shield to bypass the firewall but still, 🤬,3
mec interactions digital space is my daily source of culinary inspiration , 🍽,24
thanks charlene i thought it would be a smooth transition but obviously not, 🤔,1
adoring the game mafia wars on facebook , 💕,54
ooohhyes the spandex ws good our local rock city was the hive of good rock, 🤘,28
watching so you think you can dance love this show never get to watch it though should probably study afterwards ugh math sucks, 🤦,35
man rob u will be alright bro i know it ull find ur blessing, 🙏,5
has the best boyfriend ever, 😍,51
lmfao also i got your text i agree to that, 😂,9
record a snapshot of your residential energy consumption , 🏠,75
im hoping for a day off from work tomorrow , 🙅,97
it feels soo much better and it finally makes sense, 🤗,23
its amazing how the interns singing can transform the office into a more positive environment , 🎤,72
thanks for the compliment my dear, 😊,25
is passing the beverly center, 🚗,60
i got up early and spent time with jesusyay and finished making my perfect schedule lol, 🙌,41
you know i am, 😎,89
listening to him while on the computer never loses its attraction , 🎧,99
think i was a bit premature with the everyone is up early i was in fact looking at last nights tweets duh, 😳,56
time to start the day now, 💪,45
couldnt was shoppin w mom for the pageant only stopped by cause i thought i heard ur annoying voice, 😒,81
is sat at home thinking her update is gunna be another day because her computer keeps buggeing up, 🤦,35
weve got a fresh new post up on our website, 📝,90
thats awesome kyle, 🤗,23
thinking about getting dressed amp going to empty everything for artshows out of my probably totalled car, 🤔,1
the pics arent showing for me, 🤔,1
my way of dealing with boredom is by clicking and creating random noises , 🙄,70
httptwitpiccomrish i miss wearin that jacket i love the fur i miss it, 💔,42
my son has just returned lovely and tanned from a week in turkey while im as peely wally not sure of spelling here as ever, 🤗,23
cold weather and then warm with cold wond weather make me feel not weel arhhhh, 🤒,19
looks like the onboard lan died on my powermac, 🤕,17
lets hope not, 🤞,21
lazy day yay omg so sleepy and those guys are so loud wth theyve been there since am and its almost pm, 😴,10
i woke up from the deadly pain in my ribs i just know i gonna die cry cry cry it hurts so bad oh and good morning, 😭,8
lol tara was so well loved and still is just the cross you have to bear but as crosses go its a good one, 😊,25
sadly the doane paper doesnt hold up for either, 😔,7
i just signed my lease let the moving fun begin, 🎉,15
theres just something about the feeling of finally being home , 🏡,32
i vote you already for mr twitter universe, 🗳,71
so i just joined shoedazzlecom lt see what boredom and frustration does to somebody thats loves retail therapy, 🤩,31
man rogers please be like atampt and allow us to upgrade so i can buy my iphonegs on friday damn right im crying lol rogers, 😭,8
yay cant wait hun had a laugh tonight shame you couldnt have sat with me x, 😁,22
fome fome fome fome fome fome ehehehehe, 😆,29
i am glad to be home after a busy day at the pharmacy and cant wait to begin my three day weekend , 🏡,32
just got home from school bunch of homeworks again, 😩,12
is it pm yet, 🤔,1
hehe yes was properly freeeeeeaaaaaaaakkkkkkiiiiiiinnnnnng out, 😆,29
tickets equal robux oo i remeber when tickets was robux, 🤔,1
curse you and your babies im scarred for life, 😱,0
cant my phone internet is being slow, 🤬,3
missing my husbandnot to mention there is a storm coming, 😢,16
grrrrrrrr i didnt even tweet much while i was at school because i was saving my battery for after amp you didnt even call, 😤,18
the debts have been paid up , 🤑,11
i agreeantiques are the exception, 🤔,1
i am observing an edited edition of lethal weapon , 🎬,91
leaving the beach today, 🌊,68
after that delightful meal  changing clothes is now in order , 😖,13
you did good last night thanks for lettting me get a photo with u, 🤗,23
and if u are here and dont wear a mask ull get a reaction hahahah eh wear a gas mask la more fun, 😷,4
thats sad and jtv people became vicious over the year its scary, 😢,16
httptwitpiccomxqjv no dylan please, 🙅,97
as soon as i got up  i wished for a warmer and drier day , 🌤,67
yes lakers did it again so happy, 🎉,15
dont forget to bring your laptops as catina laredo has announced wifi availability for the event , 💻,78
im mad at you, 😡,36
i am so hungry right now no food anywhere within a mile radius from me, 🍔,88
its a great feeling to be able to watch my own films at the dc strip club where i work , 😎,89
ah really such a good night still awake will i sleep at all, 😴,10
i think a homeless person took a bath in my mouth while i was sleeping, 😱,0
i didnt get to buy the sunglasses, 😞,53
i hope i could join jhongs farewell party pretty pleaseeee, 🤞,21
thanks i think i got it, 🤗,23
feels soo stressed hate that feeling, 😩,12
certainly  but if you want beer  youll have to bring it along, 🍻,69
damn straight i cant wait to hear about the shops in toronto, 🤩,31
i was just remembering the dead of the black parade it was awesome to see ya even if ya didnt play that day, 🎸,66
thank you lovely, 💕,54
i wish the italian ice shop had never closed down when it was beside the coffee house in the city center , 🍦,58
this is absolutely unacceptable  i am infuriated , 😡,36
kellyi was going to say random but i forget which one you were clearly its been too long howw are ya, 😊,25
im going to be ending my workday sooner than usual  which means i can have a lovely dinner with my folks and enjoy some incredible food , 🍴,6
awwww another one of my friends just said everyone needs a sarita hehe probably mocking my tweet but still its nice to hear no lie, 😊,25
has to go bye httpplurkcompzex, 🙁,55
we should give that dormant ranch a kick start and make it productive , 🤠,49
feeling like today will be a very long day web dev and board and director standards barley and grapes last night prob not helping, 🤯,50
no i dont think so, 🤔,1
lmao i hope i find a guy that understands, 😊,25
one day im going to work with you i really like and look up to you sincerely mizz nina e, 🤗,23
nightmares about blowing up in a van with my family i hate dreams, 😱,0
currently reading httpbitlyvud and loving it i wish i got to travel more so i could post a picture of my bag contents, 📚,73
haha the fiddler makes me want to be sickhope it werent too mean an experience, 😣,44
wsupp to kirkampampcarrington good talkin to you guys today, 🤝,2
enjoying a lazy sleepy sunday afternoonget ready everyone cuz its monday and all he double hockey sticks could break loseafterall, 💤,47
so jelaous i want travel viena its seems like a beautiful city, 🤩,31
sixteen days oh my its gonna take forever i need to have my lvtt, 🤦,35
checking the tv guide is the best way to find out when the replays are , 📺,39
enjoy the trip see you when you get back, 🤗,23
spending an hour with them wouldnt make you think kindly of them, 😉,61
ha i thought you were asking to be malicious you got my hopes up, 😂,9
bon courage pour magento, 💪,45
youre so lucky, 😃,27
yay cant wait to get a new tank you are an awesome individual do you know that, 🤗,23
thanks, 🤗,23
if only pizza was permitted  i would never have to worry about my cravings again , 🍕,48
to fend off boredom  i engage in clicking and making random noises , 🙄,70
my diet will no longer include meat as i dont want to contribute to animal cruelty , 🍔,88
just flicked thru ure flickr some awesome work there dude, 🤩,31
audio viasandiego this song is great httptumblrcomxkowns, 🎵,30
ughsummer colds are the worst esp when you have a fever on top of this ridic humidity, 😷,4
just here listning to quotwhat hurts the mostquot lol i love it, 😍,51
haha yeah ive been sending out a bunch of resumes but nothing yet, 🤞,21
i am giving in and going to bed nighty night, 💤,47
lesson learned following new people following me isnt a good idea lots of bots get quik spam back to the scrub and mr tweet method, 🤦,35
